symbol	entrez_id
IBD1	64127
CARD15	64127
SYNS1	9241
SYM1	9241
C20ORF113	140688
C20ORF112	140688
C6ORF90	51406
PQBP3	51406
C9ORF34	55035
PQBP5	79954
C7ORF3	64434
NOL1	4839
C14ORF21	161424
NOLA3	55505
C4ORF9	8602
NOL14	8602
C4ORF10	317648
GLTSCR2	29997
GLTSCR2-AS1	106144593
NOL5A	10528
NOL5B	646192
NOL5BP	646192
LINC00657	647979
NOS	4842
NOS2A	4843
NOS2C	645740
NOS2B	201288
TAN1	4851
NOTCH2NL	388677
CADASIL	4854
INT3	4855
NOVA3	4858
SDCCAG31	10811
C14ORF148	122945
C15ORF2	23742
GPR7	2831
GPR8	2832
GPR147	64106
GPR74	10886
NPH1	4867
NCRNA00119	348808
NPIP	9284
NPIPL3	23117
NPIPL1	440350
NPIPL2	440348
C1ORF13	80896
NPMP1	4870
NPMP2	4871
NPMP3	4872
NPM1P15	4872
NPMP4	100128903
NPMP5	4874
NPMP6	4875
NPMP7	10831
NPM1P16	10831
ANP	4878
PND	4878
NPPAAS	100379251
NPPA-AS	100379251
ANPRA	4881
NPRA	4881
ANPRB	4882
NPRB	4882
AMDM	4882
NPRC	4883
ANPRC	4883
C5ORF23	4883
TUSC4	10641
C16ORF35	8131
GPR154	387129
SDFR1	27020
C7ORF9	64111
NPYR	4886
PPYR1	5540
NMOR1	1728
DIA4	1728
NMOR2	4835
THRAL	9572
UNR	7376
TR2	7181
TR4	7182
TLX	7101
ERBAL3	7025
TFCOUP1	7025
ARP1	7026
TFCOUP2	7026
ERBAL2	2063
GRL	2908
GRLL1	2910
NR3C1P	2910
MLR	4306
HMR	3164
GFRP1	3164
NURR1	4929
FTZF1	2516
FTF	2494
GCNF	2649
NCRNA00284	121838
LINC00284	121838
DYNLL1-AS1	100506668
AHC	190
DSS	190
NRBP	29959
NRD1	4898
C14ORF102	55051
C5ORF13	9315
HGL	3084
NRG1-IT2	3084
C10ORF100	101929590
C11ORF14	56675
LRRC33	375387
VMP	140767
C20ORF98	80023
C14ORF60	9369
STO	64324
WHSC1	7468
WHSC1L1	54904
NSFP	728806
C1ORF48	25936
C8ORF36	286053
NDNL2	56160
C10ORF86	54780
NELF	26012
CCDC55	84081
CCDC55P1	100420557
MRT5	54888
WBSCR20	55695
WBSCR20A	55695
NSUN5B	155400
NSUN5C	260294
NOPD1	221078
ARL5B-AS1	221078
UMPH2	30833
NT5B	22978
SPG45	22978
NT5C3	51251
NT5C3P1	90859
NT5C3L	115024
NT5C2L1	221294
NT5	4907
C8ORF32	55093
WDYHV1	55093
NTF5	4909
NTF6	4910
C11ORF39	101929637
NTM-IT3	100874281
C9ORF32	28989
METTL11A	28989
NTN2L	4917
C1ORF57	84284
NBP1	4682
C14ORF127	80224
MTH1	4521
APAH1	318
NUDT4P1	440672
C10ORF98	119369
NUDT16P	152195
NUDT16P1	152195
CPSF5	11051
CDCA1	83540
NUFIP1P	89761
C8ORF80	389643
C14ORF41	8650
NUPL2	11097
NPAP60L	10762
NUP50-AS1	100506714
NUP50P	145375
NUPL1	9818
NUPL1P1	100289295
KIAA0169	23511
C7ORF14	23165
C3ORF46	255330
NUPR1L	389493
C6ORF68	116150
C15ORF55	256646
FAM22A	728118
FAM22A-AS1	728190
FAM22B	729262
FAM22D	728130
FAM22E	283008
FAM22F	54754
FAM22G	441457
FAM22HP	729023
KIAA1239	57495
TXNL6	115861
C9ORF121	158046
FAM55A	120400
FAM55B	120406
FAM55C	91775
C11ORF33	54827
FAM55D	54827
C7ORF51	222950
KIAA1486L	222950
KIAA1486	57624
KIAA1305	57523
CSNB1	60506
CSNB4	60506
C6ORF130	221443
OIAS	4938
OATL3	4945
OAZ	4946
C13ORF7	79596
RNF219	79596
POU4F1-AS1	100874222
RNF219-AS1	100874222
C1ORF145	574407
PLA2L	729330
D15S12	4948
P	4948
EYCL3	4948
EYCL2	4948
C20ORF123	128506
CCDC114	93233
ARMC4	55130
ARMC4P1	101060171
CCDC151	115948
TTC25	83538
C4ORF26	152816
ODC2	4954
C19ORF19	284451
C1ORF27	54953
CXORF5	8481
RP23	8481
OFDYP1	378009
OFD1P1	378009
OFDYP2	378010
OFD1P2	378010
OFD1PY2	378010
OFDYP3	386687
OFD1P3	386687
OFD1PY3	386687
OFD1P19Y	386687
OFD1P19	386687
OFD1PY19	386687
OFDYP4	386688
OFD1P4	386688
OFD1PY4	386688
OFDYP5	386689
OFD1P5	386689
OFD1PY5	386689
OFD1P2	386690
OFDYP6	386690
OFD1P6	386690
OFD1PY6	386690
OFDYP7	386691
OFD1P7	386691
OFD1PY7	386691
OFDYP8	386692
OFD1P8	386692
OFD1PY8	386692
OFDYP9	386693
OFD1P9	386693
OFD1PY9	386693
OFDYP10	386694
OFD1P10	386694
OFD1PY10	386694
OFDYP11	386695
OFD1P11	386695
OFD1PY11	386695
OFDYP12	386696
OFD1P12	386696
OFD1PY12	386696
OFDYP13	386697
OFD1P13	386697
OFD1PY13	386697
OFDYP14	386698
OFD1P14	386698
OFD1PY14	386698
OFDYP15	386699
OFD1P15	386699
OFD1PY15	386699
OFDYP16	442485
OFD1P16	442485
OFD1PY16	442485
C5ORF1	23738
OFD1P1	23738
CYORF1	10751
OFD1P18	10751
OFD1PY18	10751
MGEA5	10724
C17ORF101	79701
GTPBP9	29789
THEDC1	55301
PRKCBP2	10215
BHLHB1	10215
C10ORF75	90271
NCRNA00263	90271
LINC00263	90271
HNF6	3175
HNF6A	3175
C6ORF156	441161
OOEP-AS	106478938
TMEM122	219990
PLAC1L	219990
TMEM10	93377
MRX60	4983
CBBM	5956
RCP	5956
CBP	5956
GCP	2652
CBBM	2652
CBD	2652
BCP	611
ECPN	23596
TMEM13	221391
PROL1	58503
GLC1E	10133
OLFR1	4991
OR1D6P	8384
OR1D7P	8384
OR1E9P	8387
OR1E5	8387
OR1E6	8387
OR1E4	8388
OR1E3P	8389
OR1F4	4992
OR1F6	4992
OR1F7	4992
OR1F8	4992
OR1F9	4992
OR1F5	4992
OR1F10	4992
OR1F13P	4992
OR1F3P	26184
OR1F2	26184
OR1F12P	442179
OR1G2	8390
OR1H1	26742
OR1J3	26740
OR1J5	26740
OR1L2	26737
OR1L5	254973
OR1L7	392390
OR1N3	138883
OR1P1P	8391
OR1Q2	158131
OR1Q3	158131
OR20A1P	9596
OR1R2P	9596
OR1R3P	9596
OR2A2P	442361
OR2A17P	442361
OR2A10	79541
OR2A8	393046
OR2A26	393046
OR2A9	441295
OR2A12P	346525
OR2A14P	135941
OR2A6	135941
OR2A28P	135942
OR2A20	401428
OR2A25P	392138
OR2A27	392138
OR2AE2	81392
OR2AF2P	79331
OR2AG3	144125
OR2AG2P	338755
OR2AJ1P	127608
OR2AK1P	391191
OR2AP1P	121129
OR2B9	81697
OR2B3P	442184
OR2B6P	26212
OR2B1	26212
OR2B1P	26212
OR2B5	26212
OR2B8	65944
OR2C2P	4993
OR2C4	81472
OR2C5P	81472
OR2D1	120776
OR2E1	26719
OR2E2	26719
OR2F4	26211
OR2F5	26211
OR2F3	26211
OR2F3P	26211
OR2H6	26716
OR2H8	26716
OR2I1	442197
OR2I3P	442197
OR2I4P	442197
OR2I2	442197
OR2J1P	442185
OR2AR1P	26248
OR2L1	26247
OR2L7P	26247
OR2L4P	26246
OR2L12	26246
OR2L11	81466
OR2L5P	81466
OR2L14	284521
OR2M1	388762
OR2M6	127062
OR2M3P	127062
OR2M5P	127059
OR2R1	392132
OR2T2P	401992
OR2T6P	254879
OR2T9	254879
OR2T7P	81458
OR2T8P	343172
OR2AU1P	26695
OR2V1P	26693
OR2V3	285659
OR2W8P	343171
OR2W3P	343171
OR2W5	441932
OR2W7P	81406
OR2Z2	284383
OR3A6	8392
OR3A7	8392
OR3A8P	8392
OR3A4	390756
OR4A20P	8596
OR4A4	390134
OR4A8P	81315
OR4A25P	390138
OR4A22P	390139
OR4C1	26242
OR4C8P	119750
OR4C17P	79550
OR4C17	79550
OR4C5P	79346
OR4C11P	219429
OR4D3	26689
OR4D10P	390197
OR4D11P	219986
OR4E1P	26687
OR4F1	26685
OR4F12	390648
OR4F10	81390
OR4F20P	390872
OR4F9P	390872
OR4F14	390650
OR4F19	81099
OR4F11P	81099
OR4F18	81099
OR4F21P	441308
OR4G8P	26681
OR4G7P	26680
OR4G3	26679
OR4G5P	26679
OR4H9P	26322
OR4H10P	26322
OR4H5P	26322
OR4H11P	26322
OR4H5	26322
OR4H7	26322
OR4H7P	26322
OR4H2P	26322
OR4H3P	26322
OR4H11	26322
OR4H2	26322
OR4H3	26322
OR4H1P	26322
OR4H4P	26322
OR4H10	26322
OR4H4	26322
OR4H8P	26322
OR4H8	26322
OR4H12	161271
OR4K3P	283617
OR4K10P	79306
OR4K9P	390836
OR4L2P	122742
OR4P3P	81300
OR4Q2P	390432
OR4Q4	441669
OR4S2P	219431
OR5A1P	219982
OR5AC1P	81431
OR5AK5P	81230
OR5AK3	81228
OR5AL1P	79482
OR5B9P	401692
OR5B9	401692
OR5B5P	401692
OR5B14P	401692
OR5B7P	401692
OR5B7	401692
OR5B8	401692
OR5B8P	401692
OR5B5	401692
OR5B6	401692
OR5B6P	401692
OR5B13	441608
OR5B11P	390186
OR5B4P	390186
OR5B10	390186
OR5B11	390186
OR5B18P	390186
OR5B12P	390191
OR5B16	390191
OR5B20P	219965
OR5BH2P	81075
OR5BQ2P	81202
OR5BS1	390313
OR5C2P	392391
OR5D6P	8595
OR5D10P	8595
OR5D1P	8595
OR5D5P	8595
OR5D12P	8595
OR5D8P	8595
OR5D7P	8595
OR5D9P	8595
OR5D12	8595
OR5D11P	8595
OR5D11	8595
OR5D3	8594
OR5D4	8594
OR5E1	26343
OR5G2P	8591
OR5G6P	81193
OR5G3P	81193
OR5H8P	79289
OR5J1	401687
OR5M15P	81421
OR5T1P	390155
OR5W2P	390148
OR5W3P	390148
OR6A2P	8590
OR6A1	8590
OR6B2P	389090
OR6B3P	150681
OR6J2	79549
OR6J1P	79549
OR6U1P	390329
OR6W1	89883
OR6Y2	391112
OR7A6P	390895
OR7A7	390894
OR7A2	390894
OR7A12P	26668
OR7A14P	26668
OR7A14	26668
OR7A13P	26668
OR7A9P	26661
OR7A11	26669
OR7A4P	26335
OR7A16P	26335
OR7A20P	26335
OR7C4	26664
OR7C3	26658
OR7D3P	26656
OR7D3	26656
OR7D4P	125958
OR7F2P	8587
OR7E51P	8587
OR7F4P	8585
OR7F5P	219445
OR7E144P	10822
OR7E58P	10821
OR7E79P	10821
OR7E151P	10819
OR7E80P	8588
OR7E42P	8588
OR7E60P	26473
OR7E17P	26473
OR7E61	390885
OR7E98P	390885
OR7E65	26651
OR7E49P	9432
OR7E127P	9432
OR7E92P	391279
OR7E24P	26648
OR7E67P	401637
OR7E69P	401637
OR7E70P	401637
OR7E68P	401637
OR7E133P	26645
OR7E107P	26645
OR7E27P	26645
OR7E32P	375601
OR7E120	391632
OR7E119P	26637
OR7E76	389537
OR7E138P	253933
OR7F6P	8583
OR7E50P	8583
OR7E95P	8583
OR7E78P	26478
OR7E78	26478
OR7E132P	26478
OR7E56P	391548
OR7E59	402249
OR7E137P	402249
OR7E63P	26479
OR7E64P	26479
OR7E82P	26479
OR7E6P	26614
OR7E20P	26614
OR7E134P	391630
OR7E54P	390288
OR7E88P	442105
OR7E3P	8586
OR7F3P	8586
OR7E123P	79537
OR7E131P	79282
OR7E102	400984
OR4D12P	282754
OR7E40P	81115
OR7E68P	81354
OR7E71P	81354
OR7E72P	81354
OR7E73P	81354
OR7E74P	81354
OR7E75P	81354
OR7E147P	155340
OR7E139P	155340
OR7E150P	282801
OR7G1P	125962
OR8B11P	8582
OR8B4P	283162
OR8B13P	26590
OR8C3P	8580
OR8C4P	8580
OR8D3	283159
OR8G1P	26494
OR8G4	26492
OR8G2	26492
OR8G5P	219865
OR8G6	219865
OR8J2P	81169
OR5R1P	219479
OR5R1	219479
OR9A1	26495
OR9A6P	392106
OR9G5	390174
OR9G6	81160
OR9L2P	79301
OR5BG1P	81153
OR9P2P	81382
OR9Q2P	219957
OR5J6P	403275
OR10A2P	341276
OR10A4P	283297
OR10A1	144124
OR10AC1P	392133
OR10AD1P	121275
OR10AE2P	81486
OR10B2	401903
OR10C2	442194
OR10D2P	26541
OR10D3P	26497
OR10D4	390266
OR10D6P	390266
OR10G6P	79490
OR10G10P	219870
OR10J3P	441911
OR10J4P	391121
OR10J6	401973
OR10P1P	121130
OR10P2P	121130
OR10P3P	121130
OR10W1P	81341
OR10X1P	128367
OR11A2	26531
OR11H2P	79334
OR11H8P	79334
C14ORF15	79334
OR11H7P	390441
OR11I2P	81479
OR12D1P	26530
OR13C7P	81377
OR13E2	392308
OR13I2P	79538
OR5AX1P	388761
OR5AX1	388761
OR5AT1	284532
OR5BF1	127066
OR5BU1P	401994
OR5BU1	401994
OR5U1	442191
OR5AY1	343170
OR5AV1	127617
OR5AV1P	127617
OR51A11P	81295
OR51A13	81295
OR51B1P	79345
OR51C3P	401661
OR51C2P	401661
OR51E1P	143503
OR52A3P	143503
GPR164	143503
OR51F1P	256892
OR51G3P	79324
OR51H1P	401663
OR51J2	79470
OR51J1P	79470
OR51P2P	79300
OR51A12	283111
OR52A4	390053
OR52E1P	79296
OR52J4P	79529
OR52L2	79274
OR52M1P	119772
OR52M4	338637
OR52P1	81248
OR52W1P	120787
OR52Y2P	81240
OR52Z1P	283110
OR55B2P	390030
OR55C1P	390030
OR56A6	390083
OR56A3P	390083
OR56A5P	390084
OR56B1P	387748
OR56B2	390073
TMEM142A	84876
C7ORF19	80228
TMEM142B	80228
TMEM142C	93129
ORC1L	4998
ORC2L	4999
ORC3L	23595
ORC4L	5000
ORC5L	5001
ORC6L	23594
OSBPL1	23762
OSBPL1B	114876
OSBP3	26031
C1ORF102	127700
C20ORF111	51526
OSER1-AS1	100505783
C8ORF1	734
ODD	130497
OSTCL	202459
OSTF1P	386654
DFNB22	146183
DFNB9	9381
C12ORF64	283310
C14ORF137	78990
OTDC1	220213
C15ORF16	161725
OTUD7	161725
ZA20D1	56957
FAM105B	90268
FAM105A	54491
OTX2P	100033409
MUC9	5016
ZNF339	58495
CHED1	58495
OXCT	5019
OXCT2P	192217
GPR99	27199
GPR80	27199
C17ORF90	339229
OT	5020
DFNA41	22953
P2RXL1	9127
P2RY10P2	449518
GPR94	53829
GPR86	53829
GPR105	9934
LEPRE1	64175
LEPREL1	55214
LEPREL1-AS1	101929152
LEPREL2	10536
LEPREL4	10609
P4HA	5033
PO4DB	5034
ERBA2L	5034
PA2G4P	389884
WDR71	80227
C9ORF42	116224
FAM122A	116224
FAM122B	159090
FAM122C	159091
PAB1	26986
PABPC2	26986
C20ORF119	80336
RBM32A	340529
RBM32B	645974
PABPCP1	26980
PABPCP4	728773
PABPCP2	728773
PABPCP3	26978
PABPL2	341315
PABPCP5	341315
PABPL1	285314
PABPL3	5042
CXORF46	102724167
OPMD	8106
PABP2	8106
C1ORF75	55248
TMEM206	55248
C4ORF28	133015
PACS1L	23241
PADI5	23569
MDCR	5048
MDS	5048
PAFAH1P1	7845
PAFAH1P2	27002
GAGEB1	8712
GAGEC2	203569
GAGED1	139793
GAGEC1	9506
C16ORF53	79447
PAIS	10606
MRX30	5063
MRX47	5063
PAK7	57144
PALD	27143
KIAA1274	27143
PALM2-AKAP2	445815
PRKA2	445815
AKAP2	445815
C1ORF11	54873
USP52	9924
PANK	53354
C20ORF48	80025
NBIA1	80025
LINC01158	100506421
PAPPAS	493913
PLAC3	60676
C6ORF33	85315
ALS2CR19	117583
PSARL	55486
PPOL	142
ADPRT	142
PPOLP1	144
ADPRTP1	144
PPOLP2	145
ADPRTP2	145
ADPRTL2	10038
ADPRTL3	10039
ADPRTL1	143
ADPRTL1P	347613
PARP4P	347613
ADPRTL4	107133524
C12ORF6	57097
ZC3HDC1	64761
C15ORF30	54956
C12ORF48	55010
MXRA2	55742
C11ORF38	399967
INADL	10207
ZNF278	23598
WS1	5077
AN1	5080
AN2	5080
C21ORF66	94104
GCFC1	94104
GCFC1-AS1	100506215
PAXIP1L	22976
PAXIP1OS	100132707
PAXIP1-AS1	202781
C9ORF142	286257
CXORF26	51260
PBXP1	5088
C2ORF71	388939
LINC01452	102578074
KDM5B-AS1	100506696
LOC100505495	100505495
DCOH	5092
PCBD	5092
PCBP3-OT1	54039
PCBP3OT	54039
PCDH11	27328
PCDH22	83259
USH1F	65217
DFNB23	65217
EFMR	57526
CNRS1	56117
CNRS6	56143
CNRS2	56142
CNRS4	56141
CNRS8	56139
CNRS7	56138
CNRS5	56136
CNRS3	26307
PCDHB17	54661
PCDHB18	54660
CDH21	26025
PCDH2	5098
C20ORF81	64773
FAM113A	64773
FAM113B	91523
ZNF144	7703
RNF110	7703
RNF3	10336
RNF159	84333
RNF134	84108
RNF134P1	253272
C20ORF67	63935
KIAA0101	9768
C20ORF36	55251
PCNAAS	100302739
PCNA-AS	100302739
PCNPP	654427
PCNT2	5116
PCNXL1	22990
PCNX	22990
PCNXL2	80003
PCNXL3	399909
C14ORF135	64430
PCNXL4	64430
C1QTNF9B-AS1	542767
NEC1	5122
NEC2	5126
PACE4	5046
HCHOLA3	255738
PCYT1	5130
SLEB2	5133
CCM3	11235
PDES1B	5153
DPDE2	5141
DPDE4	5142
DPDE1	5143
DPDE3	5144
CMYA2	9659
PDEA	5145
PDEB	5158
PDEG	5148
SIS	5155
PDGFR	5159
PDHA	5160
PDHAL	5161
PDIP	64714
GRP58	2923
PDIA3P	171423
TXNDC7	10130
CLIM1	9124
PDLIM1P	326616
PPM2C	54704
C20ORF126	81572
APRIN	23047
TPRT	23590
C6ORF210	57107
IPF1	3651
PDXDC2	109731405
C21ORF97	8566
C21ORF124	8566
SCA23	5173
PDZK3	23037
PDZK2	79849
PDZK4	57595
PDZK7	79955
DFNB57	79955
PDZK8	118987
C16ORF65	255762
PDZK11	51248
PDZK1P2	100034743
C19ORF35	374872
MEGF12	375033
PBP	5037
PBPP1	326614
TMEM189	387521
TMEM189-UBE2V1	387522
PEG3AS	100169890
PEG3-AS	100169890
LINC01272	100506115
SMIM25	100506115
PER	5187
C1ORF170	84808
C19ORF79	100131801
ZWS1	5189
ZWS	5189
PXMP3	5828
PXR1	5830
PXF	5824
HKE2	10471
PFRX	5207
PFKX	5213
C1ORF152	767846
PFN1P5	767851
PFN1P7	645126
PGAMA	5223
MRT21	27315
MRT17	27315
PERLD1	93210
C9ORF125	84302
TMEM246	84302
TMEM6	58986
TMEM8	58986
TMEM8A	58986
PGCP1	441897
PGDL1	342705
PGFL	5228
ATHL1	80162
TNFSF3L	8993
PGLYRP	8993
C6ORF56	9749
C20ORF101	116154
RNUXA	51808
EDR1	1911
PHC1B	653441
EDR2	1912
FAM109A	144717
FAM109B	150368
HYP	5251
HPDR	5251
PHF5AP1	450232
BFLS	84295
BORJ	84295
C20ORF104	51230
PHF4	112885
KIAA1045	23349
PHKA	5255
PHK	5256
PYK	5256
PHKG	5260
PHKGL	5262
TSSC3	7262
PLEKHE1	23239
PHLPP	23239
PHLPPL	23035
ARIX	401
FEOM2	401
PMX2B	8929
RNF221	57661
PHTF	10745
DYRK1AP3	9796
AGXT2L2	85007
PIK4CA	5297
PIK4CB	5298
C12ORF53	196500
DDXBP1	8554
C13ORF24	10464
PRKCABP	9463
C21ORF113	378825
NCRNA00162	378825
LINC00162	378825
LRDD	55367
PIDD	55367
FAM38A	9780
C20ORF83	128615
FAM38CP	128615
FAM38B2	63895
C18ORF30	63895
C18ORF58	63895
FAM38B	63895
C15ORF20	80119
C1ORF88	128344
DSCR5	51227
CDC91L1	128869
NOP17	55011
PIK3C1	5291
C1ORF200	644997
PIK3IP1-AS1	101929760
C17ORF38	146850
PIP5K3	200576
PIM	5292
FAM64A	54478
PIN1L	5301
PARK6	65018
PINK1-AS1	100861548
PIP5K2A	5305
PIP5K2B	8396
PIP5K2C	79837
C14ORF9	90809
TMEM55B	90809
TMEM55A	55529
PSMD4P2	266971
PIP5K1L1	266971
C1ORF128	57095
PITPN	5306
PITPNM	9600
CORD5	83394
BFT	5307
IRID2	5308
IHG2	5308
RIEG	5308
RIEG1	5308
RGS	5308
ASMD	5309
RNF131	9867
DFNB59	494513
PKD2L	9033
PKDL	9033
TIGM1	5314
PRKACN1	5569
PRKACN2	5570
PKM2	5315
PRKCL1	5585
PRKCL2	5586
PLA2	5319
PPLA2	5319
PLA2A	5319
PLA2B	5320
PLA2L	5320
UBXN10-AS1	391013
PLA2G4	5321
PLA2G12	81579
PLA2G13	84647
LYPLA3	23659
HRASLS	57110
HRASLS2	54979
HRASLS3	11145
PLA2G16	11145
RARRES3	5920
HRASLS5	117245
C21ORF115	191585
PLC1	5335
PLCL3	23007
PLCL4	9651
PLCE	5334
PLCE2	23228
C14ORF175	122618
EBS1	5339
PLEC1	5339
PLEKHA9	51054
PHRET1	58473
KIAA0599	26030
SCA4	25894
C12ORF74	440107
PLEKHM1P	440456
PLEKHM1L	389072
PLEKHQ1	80301
C10ORF81	79949
C11ORF34	349633
PLGP2	285189
PLGLA1	285189
PLGL	5343
PLGP1	5342
C9ORF46	55848
PLIN	5346
ADFP	123
M6PRBP1	10226
KIAA1881	729359
PLK	5347
CNK	1263
STK18	10733
PLK5P	126520
TM4SF11	51090
PLB	5350
LLH	5351
PLOD	5351
SPG2	5354
PLP	5354
PROSC	11212
PPAP2A	8611
PPAP2C	8612
PPAP2B	8613
PPAPDC1	196051
PPAPDC1A	196051
PPAPDC1B	84513
PPAPDC2	403313
C9ORF67	84814
PPAPDC3	84814
PDX1-AS1	100861550
PLXN1	5361
PLXN2	5362
PLXN4	55558
PLXNA4A	91584
PLXNA4B	91584
PLXN5	5364
PLXN6	5365
ACY1L2	135293
SIL	6490
SILV	6490
TMEPAI	56937
CDG1	5373
CMT1A	5376
SCAR2	23203
CLA1	23203
PMSL1	5378
PMSL2	5395
PMS2L6	5379
PMS2L8	5379
PMS2L7	5379
PMS2L1	5379
PMS2L2	5380
PMS2L9	5387
PMS2L3	5387
PMS2L4	5382
PMS2L5	5383
PMS2L14	729453
PMS2LP2	100101440
PMS2L15	100101440
PMS2L16	729299
PMS2LP1	100132832
PMS2L17	100132832
PMS2L10	100288713
PMS2L11	107161145
PMS2L12	392713
C6ORF111	25957
SFRS18	25957
PNMA6C	84968
PNMA6D	728513
PNMAL1	55228
PNMAL2	57469
PENT	5409
KHRBP1	56902
NP	4860
C22ORF20	80339
ADPN	80339
C9ORF111	375775
DFNB70	87178
PROL2	10957
WDR51A	25886
WDR51B	282809
C5ORF37	134359
C21ORF80	23275
C3ORF9	56983
KTELC1	56983
KDELC1	79070
KDELC2	143888
POLA	5422
NSX	5422
POLD	5424
RAD3OB	11201
RAD30B	11201
DINB1	51426
PRAF1	64425
TWISTNB	221830
CD3EAP	10849
ZNRD1	30834
POLR2	5430
POLR2CP	54038
POLR2LP	493825
GRINL1A	81488
BN51T	661
POLRMTL	284167
POM121L1	25812
POM121L3	651452
POM121L7	728418
MEB	55624
C3ORF39	84892
GTDC2	84892
C13ORF12	51371
PON	5444
DHOF	64840
A26A1	340441
A26B1	100996331
A26B2	388468
ANKRD21	317754
A26B3	317754
A26C1A	445582
A26C1B	728378
A26C2	404785
ACTBL1	23784
A26C3	23784
ACTBL3	440915
POTEK	440915
PIT1	5449
OTF1	5451
OTF2	5452
OTF6	5453
OTF7	5454
DFN3	5456
BRN3A	5457
BRN3B	5458
DFNA15	5459
DFNA52	5459
DFNA42	5459
OTF3	5460
OTF3P1	5462
POU5F1P1	5462
OTF3L	642559
POU5F1L	642559
C3ORF48	151649
PP	5464
PPAR	5465
PPARGC1	10891
THBGB1	5473
PPBPL1	728045
PPBPL2	10895
C20ORF149	79144
C8ORF22	492307
PPEF	5475
PPIAL4	653505
PPIAL4B	653505
PPIAP	100288185
PPIP7	5489
PPIP8	341457
PPIP9	5491
PPIAL2	140913
PPIP10	140913
PPIP1	5483
PPIP3	5485
PPIP4	5486
PPIP5	5487
PPIP6	5488
PPIP11	170540
PPIAL	170536
PPIAL3	653214
HISPPD2A	9677
HISPPD2B	554224
HISPPD1	23262
DFNB100	23262
ARHCL1	57460
VP	5498
PPP1A	5499
PPP1R2P3	153743
PPP1R2P9	80316
PPP1R2P	100507444
PPP1R3	5506
PPP1R5	5507
PPP1R6	5509
PPP1R8P	5512
PPP1R6	84687
PPP1R9	84687
PPP1R10P	100422381
TCTE5	6992
MYPT1	4659
MYPT2	4660
PPP1R12BP	360021
LENG3	54776
PPP1INL	94274
PLCB3N	26472
PLCB3NP	50516
C7ORF16	10842
KIAA1949	170954
CCDC128	129285
KLRAQ1	129285
KIAA0649	9858
KIAA0649P1	100418740
KIAA0649P2	100133064
KIAA0649P3	100132173
KIAA0649P4	100132295
KIAA0649P5	100133040
DYSFIP1	116729
C11ORF66	220004
C7ORF47	221908
C14ORF50	145376
LRRC68	284352
LRRC67	286187
PPP2CBP	5517
SCA12	5521
PPP2R3	5523
PPP2R3L	28227
C14ORF10	55012
CALN	5530
CALNA	5530
CALNB	5532
C20ORF192	55370
KIAA2010	55671
SMEK1	55671
SMEK2	57223
SMEK3P	139420
PPP4R3CP	139420
KIAA1622	57718
PPP5	5536
KIAA1115	22870
SAPS1	22870
KIAA0685	9701
SAPS2	9701
C11ORF23	55291
SAPS3	55291
PPT	5538
PPY2	23614
RENS1	10084
MRXS8	10084
SHS	10084
MRX55	10084
MRX2	10084
MRXS3	10084
C17ORF92	84366
PRAC	84366
C17ORF93	360205
NCRNA00253	360205
HOXB13-AS1	360205
HOXB-AS5	360205
C2ORF7	84279
MAPE	23532
PRAMEF23	343068
PRAMEF21	645425
PRAMEF28	102724742
PRAMEF33P	645382
PRAMEL	649179
PRAMEF24P	649179
LINC01481	101928062
CNOT2-DT	101928062
BLIMP1	639
MSBP3	56979
ZNF298	63977
C21ORF83	63977
LINC00982	440556
PAGA	5052
PAGB	7002
TDPX2	7002
TDPX1	7001
AOP1	10935
C13ORF29	283487
NCRNA00346	283487
LINC00346	283487
C18ORF43	10650
SLMO1	10650
C20ORF45	51012
SLMO2	51012
SLMO2P1	100129664
SLMO2P2	106481667
SLMO2P3	100128712
SLMO2P11	102723314
DEPDC2	80243
CACP	10216
LMO6	4007
C6ORF49	29964
PRIM2A	5558
CCDC111	201973
PRKAA	5563
PRKAR1	5573
TSE1	5573
PRKAR1AP	5574
PRKAR2	5576
PRKAR2	5577
PKCA	5578
PRKCB2	5579
PKCB	5579
PRKCB1	5579
PKCG	5582
SCA14	5582
PRKCL	5583
DXS1179E	5584
G19P1	5589
PCLD	5589
PRKCM	5587
PRKCN	23683
HYRC	5591
HYRC1	5591
PRKGR1B	5592
PRKG1B	5592
PARK2	5071
GPR10	2834
HRMT1L2	3276
HRMT1L1	3275
HRMT1L3	10196
HRMT1L5	10419
SKB1	10419
HRMT1L6	55170
HRMT1L3	56341
HRMT1L4	56341
PRMT10	90826
PCAT8	101867536
PRIP	5621
CJD	5621
C5ORF65	389333
GPR73	10887
GPR73L1	128674
KAL3	128674
PROML1	8842
MCDR2	8842
STGD4	8842
KIAA0391	9692
NCRNA00117	344405
PRDXDD1P	344405
CYORF17	100533178
PROS	5627
PROS2	5628
PROSP	5628
C13ORF23	80209
C10ORF47	254427
C19ORF55	148137
RP18	9129
C20ORF14	24148
RP13	10594
PRP19	27339
PRP19P	100422496
PRPF19P	100422496
RP11	26121
FNBP3	55660
NEF4	5630
RP7	5961
RDS	5961
DFN2	5631
PRPSL	221823
PRPS1L2	100421295
PROL4	11272
KIAA1205	57479
C22ORF30	253143
ATAD4	79170
PRR20	122183
C4ORF40	401137
C17ORF72	92340
C2ORF53	339779
CXORF64	100130613
C11ORF89	102724536
C22ORF26	55267
C16ORF11	146325
