entrez_id	symbol	chromosome	cytoband	type	synonyms	hgnc_id	ensembl_id	
100418711	CLUHP4	4	4q35.2	pseudogene	KIAA0664P4|KIAA0664L4	HGNC:38470	ENSG00000249003	
100418710	KIAA1191P1	4	4q27	pseudogene		HGNC:56785	ENSG00000213480	
100418712	KIAA1328P1	3	3q25.2	pseudogene		HGNC:56561	ENSG00000241671	
100418715	SEPTIN7P4	7	7q11.21	pseudogene	SEPT7P4	HGNC:38039	ENSG00000240651	
100418714	SEPTIN7P15	7	7p11.2	pseudogene		HGNC:55096	ENSG00000275061	
345456	PFN3	5	5q35.3	protein-coding		HGNC:18627	ENSG00000196570	
100418719	CLUHP7	7	7q11.21	pseudogene		HGNC:51570		
100418718	SEPTIN7P5	7	7q11.21	pseudogene	SEPT7P5	HGNC:38041	ENSG00000164740	
135656	MUCL3	6	6p21.33	protein-coding	DPCR1|PBLT|bCX105N19.6|C6orf37	HGNC:21666	ENSG00000168631	
139170	DCAF12L1	X	Xq25	protein-coding	WDR40B|KIAA1892L	HGNC:29395	ENSG00000198889	
100133957	UXT-AS1	X	Xp11.23	ncRNA		HGNC:49239	ENSG00000267064	
28643	TRAV38-2DV8	14	14q11.2	other	TRAV38-2/DV8|TRAV382DV8|TCRAV14S1|hADV38S2	HGNC:12138	ENSG00000211817	
5345	SERPINF2	17	17p13.3	protein-coding	PLI|API|ALPHA-2-PI|A2AP|AAP|alpha2AP	HGNC:9075	ENSG00000167711	
106479565	RNU4-15P	9	9q21.32	pseudogene		HGNC:46951	ENSG00000199483	
134526	ACOT12	5	5q14.1	protein-coding	Cach|THEAL|STARD15	HGNC:24436	ENSG00000172497	
5346	PLIN1	15	15q26.1	protein-coding	PLIN	HGNC:9076	ENSG00000166819	
112441431	SCYGR6	2	2q36.3	protein-coding	KRTAP28-6	HGNC:34225	ENSG00000284725	
5347	PLK1	16	16p12.2	protein-coding	PLK	HGNC:9077	ENSG00000166851	
644928	RPS26P15	1	1p32.2	pseudogene		HGNC:35680	ENSG00000223416	
644924	GOT2P6	X	Xp11.21	pseudogene	LOC644924	HGNC:54891	ENSG00000214745	
100996325	CEP72-DT	5	5p15.33	ncRNA		HGNC:55563	ENSG00000249650	
100996324	LINC01882	18	18p11.21	ncRNA		HGNC:52701	ENSG00000260302	
450209	LCEP2	1	1q21.3	pseudogene		HGNC:31807	ENSG00000229713	
450208	LCEP1	1	1q21.3	pseudogene		HGNC:31806	ENSG00000233819	
5343	PLGLB1	2	2p11.2	protein-coding	PLGL|PRP-B	HGNC:9072	ENSG00000183281	
100313900	PIRC91	17	17	ncRNA		HGNC:37595		
100313901	PIRC103	20	20	ncRNA		HGNC:37607		
106479502	RN7SL769P	12	12q24.11	pseudogene		HGNC:46785	ENSG00000276956	
100313905	PIRC3	1	1	ncRNA		HGNC:37507		
100313906	PIRC18	4	4	ncRNA		HGNC:37522		
100313907	PIRC27	6	6	ncRNA		HGNC:37531		
100313908	PIRC44	9	9	ncRNA		HGNC:37548		
100313909	PIRC59	14	14	ncRNA		HGNC:37563		
375346	STIMATE	3	3p21.1	protein-coding	TMEM110|MGC52022	HGNC:30526	ENSG00000213533	
1029	CDKN2A	9	9p21.3	protein-coding	CDKN2|MLM|CDK4I|p16|INK4a|MTS1|CMM2|ARF|p19|p14|INK4|p16INK4a|p19Arf|p14ARF|P16-INK4A|CAI2	HGNC:1787	ENSG00000147889	
102724188	LINC01674	21	21q11.2	ncRNA		HGNC:52462	ENSG00000228159	
5349	FXYD3	19	19q13.12	protein-coding	PLML|MAT-8	HGNC:4027	ENSG00000089356	
100289574	HERC2P4	16	16p11.2	pseudogene	D16F37S5	HGNC:4872	ENSG00000230267	
619351	LINC00589	8	8p12	ncRNA	C8orf75|TSLNC8	HGNC:32299	ENSG00000251191	
128193292	LNCTSI	21	21q22.13	ncRNA	lnc-TSI	HGNC:56660	ENSG00000230479	
107987155	OOSP4B	11	11q12.1	protein-coding		HGNC:53905	ENSG00000255393	
128193293	NCAL1	2	2p11.2	ncRNA		HGNC:56663	ENSG00000284879	
123346	HIGD2B	15	15q24.1	protein-coding	HIGD2BP	HGNC:26984	ENSG00000175202	
100130603	RBM22P13	16	16p11.2	pseudogene		HGNC:49208	ENSG00000261284	
100130600	CICP14	7	7q32.1	pseudogene		HGNC:38542	ENSG00000281490	
100130606	NPM1P51	6	6p21.1	pseudogene		HGNC:45230	ENSG00000230913	
100506897	DAPK1-IT1	9	9q21.33	ncRNA		HGNC:43591	ENSG00000236709	
100506895	LUARIS	7	7p13	ncRNA	lncRNA#32|SCAT6	HGNC:40992	ENSG00000231638	
100506898	MAGOH2P	17	17p13.1	pseudogene	MAGOH2	HGNC:30148	ENSG00000264176	
403256	OR4A50P	11	11q11	pseudogene		HGNC:31269	ENSG00000255294	
403257	OR4C45	11	11p11.12	protein-coding		HGNC:31270	ENSG00000260811	
403254	OR4A48P	11	11p11.2	pseudogene		HGNC:31267	ENSG00000255113	
403255	OR4A49P	11	11p11.12	pseudogene		HGNC:31268	ENSG00000254472	
403252	OR4A46P	11	11p11.2	pseudogene		HGNC:31265	ENSG00000255304	
403253	OR4A47	11	11p11.2	protein-coding		HGNC:31266	ENSG00000237388	
403250	OR4A44P	11	11p11.2	pseudogene		HGNC:31263	ENSG00000255053	
102388891	MCRIP2P1	X	Xq26.2	pseudogene	FAM195CP	HGNC:49629	ENSG00000241418	
342426	KRBOX5P1	16	16p11.2	pseudogene	ZNF720P1	HGNC:34505	ENSG00000260010	
106479506	RN7SL786P	11	11q13.5	pseudogene		HGNC:46802	ENSG00000263993	
403259	OR4C48P	11	11p11.12	pseudogene		HGNC:31272	ENSG00000283605	
346517	OR6V1	7	7q34	protein-coding	GPR138	HGNC:15090	ENSG00000225781	
579	NKX3-2	4	4p15.33	protein-coding	BAPX1|NKX3B|NKX3.2	HGNC:951	ENSG00000109705	
578	BAK1	6	6p21.31	protein-coding	CDN1|BCL2L7|BAK	HGNC:949	ENSG00000030110	
109623478	SNORD166	6	6q21	snoRNA		HGNC:51880		
573	BAG1	9	9p13.3	protein-coding		HGNC:937	ENSG00000107262	
572	BAD	11	11q13.1	protein-coding	BCL2L8|BBC2	HGNC:936	ENSG00000002330	
571	BACH1	21	21q21.3	protein-coding	BACH-1|BTBD24	HGNC:935	ENSG00000156273	
570	BAAT	9	9q31.1	protein-coding	BAT	HGNC:932	ENSG00000136881	
577	ADGRB3	6	6q12-q13	protein-coding	BAI3|KIAA0550	HGNC:945	ENSG00000135298	
576	ADGRB2	1	1p35.2	protein-coding	BAI2	HGNC:944	ENSG00000121753	
575	ADGRB1	8	8q24.3	protein-coding	BAI1	HGNC:943	ENSG00000181790	
574	BAGE	21	21p11.1	protein-coding	CT2.1|BAGE1	HGNC:942		
100189237	TRL-CAA1-2	6	6p22.1	tRNA	TRNAL22|tRNA-Leu-CAA-1-2	HGNC:34800		
326323	RPS27AP4	14	14q12	pseudogene		HGNC:19775		
100189235	TRD-GTC2-2	1	1q23.3	tRNA	TRNAD11|tRNA-Asp-GTC-2-2	HGNC:34798		
100189234	TRK-TTT3-3	6	6p22.1	tRNA	TRNAK22|TRK-TTT3-5|tRNA-Lys-TTT-3-3	HGNC:34797		
100189233	TRN-GTT15-1	1	1q21.2	tRNA	TRNAN21|tRNA-Asn-GTT-15-1	HGNC:34796		
100189232	TRA-TGC3-2	12	12q24.31	tRNA	TRNAA23|TRA-TGC3-1|tRNA-Ala-TGC-3-2	HGNC:34795		
100189231	TRG-CCC2-1	2	2p13.3	tRNA	TRNAG22|TRG-CCC2-2|tRNA-Gly-CCC-2-1	HGNC:34794		
100189230	TRG-GCC1-3	1	1q23.3	tRNA	TRNAG21|tRNA-Gly-GCC-1-3	HGNC:34793		
100189239	TRD-GTC2-8	12	12q23.1	tRNA	TRNAD12|TRD-GTC2-6|tRNA-Asp-GTC-2-8	HGNC:34802		
100189238	TRK-TTT5-1	11	11q12.1	tRNA	TRNAK23|tRNA-Lys-TTT-5-1	HGNC:34801		
404635	NANOGP1	12	12p13.31	pseudogene	NANOG2	HGNC:23099	ENSG00000176654	
692157	SNORA16B	1	1q32.3	snoRNA	U98b	HGNC:32606	ENSG00000201544	
284023	RNF227	17	17p13.1	protein-coding	LINC02581	HGNC:27571	ENSG00000179859	
10667	FARS2	6	6p25.1	protein-coding	FARS1|dJ236A3.1|mtPheRS	HGNC:21062	ENSG00000145982	
692158	SNORA57	11	11q12.2	snoRNA	U99	HGNC:32651	ENSG00000206597	
284029	LINC00324	17	17p13.1	ncRNA	C17orf44|NCRNA00324|FLJ34790|MGC104931|TP53LC03|RNA00324	HGNC:26628	ENSG00000178977	
109623473	SNORD152	19	19q13.13	snoRNA		HGNC:51866		
171546	SPTSSA	14	14q13.1	protein-coding	C14orf147|ssSPTa	HGNC:20361	ENSG00000165389	
101929448	LINC02428	4	4q24	ncRNA		HGNC:53359	ENSG00000248740	
326321	RPS24P2	14	14q24.3	pseudogene		HGNC:19791		
5555	PRH2	12	12p13.2	protein-coding	Pr	HGNC:9367	ENSG00000134551	
4862	NPAS2	2	2q11.2	protein-coding	MOP4|PASD4|bHLHe9	HGNC:7895	ENSG00000170485	
5557	PRIM1	12	12q13.3	protein-coding		HGNC:9369	ENSG00000198056	
5551	PRF1	10	10q22.1	protein-coding	PFP|HPLH2	HGNC:9360	ENSG00000180644	
5550	PREP	6	6q21	protein-coding		HGNC:9358	ENSG00000085377	
5553	PRG2	11	11q12.1	protein-coding	MBP|BMPG|proMBP	HGNC:9362	ENSG00000186652	
4863	NPAT	11	11q22.3	protein-coding	E14|p220	HGNC:7896	ENSG00000149308	
4860	PNP	14	14q11.2	protein-coding	NP|PUNP	HGNC:7892	ENSG00000198805	
101928404	RGS5-AS1	1	1q23.3	ncRNA	LOC101928404	HGNC:40504	ENSG00000232892	
101928405	LINC02023	3	3q26.1	ncRNA		HGNC:52858	ENSG00000239205	
101928406	LINC02543	6	6p22.3	ncRNA		HGNC:53577	ENSG00000232947	
4861	NPAS1	19	19q13.32	protein-coding	MOP5|PASD5|bHLHe11	HGNC:7894	ENSG00000130751	
101928402	STAG2-AS1	X	Xq25	ncRNA		HGNC:55727	ENSG00000232412	
101928403	EIF2AK3-DT	2	2p11.2	ncRNA		HGNC:54066	ENSG00000234028	
4867	NPHP1	2	2q13	protein-coding	NPH1|JBTS4|SLSN1	HGNC:7905	ENSG00000144061	
4864	NPC1	18	18q11.2	protein-coding	SLC65A1	HGNC:7897	ENSG00000141458	
100271090	RPS21P1	1	1q42.3	pseudogene		HGNC:36401	ENSG00000229795	
100132736	PIMREGP3	6	6q15	pseudogene	LOC100132736	HGNC:54614	ENSG00000217653	
5883	RAD9A	11	11q13.2	protein-coding	RAD9	HGNC:9827	ENSG00000172613	
5881	RAC3	17	17q25.3	protein-coding		HGNC:9803	ENSG00000169750	
5880	RAC2	22	22q13.1	protein-coding	EN-7	HGNC:9802	ENSG00000128340	
5887	RAD23B	9	9q31.2	protein-coding	HHR23B|P58|HR23B	HGNC:9813	ENSG00000119318	
5886	RAD23A	19	19p13.13	protein-coding	HHR23A|MGC111083	HGNC:9812	ENSG00000179262	
5885	RAD21	8	8q24.11	protein-coding	KIAA0078|hHR21|SCC1	HGNC:9811	ENSG00000164754	
5884	RAD17	5	5q13.2	protein-coding	Rad24|RAD17Sp|CCYC	HGNC:9807	ENSG00000152942	
100131261	PNRC2P1	1	1p12	pseudogene		HGNC:51933	ENSG00000228217	
5888	RAD51	15	15q15.1	protein-coding	RAD51A|RECA|HsRad51|HsT16930|BRCC5|FANCR	HGNC:9817	ENSG00000051180	
6554	SLC10A1	14	14q24.1	protein-coding	NTCP|NTCP1	HGNC:10905	ENSG00000100652	
6555	SLC10A2	13	13q33.1	protein-coding	ASBT|ISBT|NTCP2|IBAT	HGNC:10906	ENSG00000125255	
6556	SLC11A1	2	2q35	protein-coding	LSH|NRAMP|NRAMP1	HGNC:10907	ENSG00000018280	
6557	SLC12A1	15	15q21.1	protein-coding	NKCC2|CCC2|BSC1|BSC|BSC-1	HGNC:10910	ENSG00000074803	
6550	SLC9A3	5	5p15.33	protein-coding	NHE3|NHE-3	HGNC:11073	ENSG00000066230	
6551	SLC9A3P1	10	10q11.23	pseudogene	NHE3P|SLC9A3P|SLC9A3P4	HGNC:11074	ENSG00000233011	
6553	SLC9A5	16	16q22.1	protein-coding	NHE5	HGNC:11078	ENSG00000135740	
6558	SLC12A2	5	5q23.3	protein-coding	NKCC1|BSC2|BSC-2|PPP1R141|CCC1	HGNC:10911	ENSG00000064651	
5870	RAB6A	11	11q13.4	protein-coding	RAB6	HGNC:9786	ENSG00000175582	
643470	SURF6P1	Y	Yq11.222	pseudogene		HGNC:37722	ENSG00000228518	
643471	KRT18P12	1	1q41	pseudogene		HGNC:33410	ENSG00000215819	
643479	FAM25EP	10	10q11.22	pseudogene	FAM25D|FAM25E|AC012044.5|bA592B15.5	HGNC:23587	ENSG00000231122	
100132510	GLRXP3	5	5q34	pseudogene	GLRXL	HGNC:34049	ENSG00000118990	
100862725	TIMM9P3	13	13q14.13	pseudogene		HGNC:39930	ENSG00000232786	
5879	RAC1	7	7p22.1	protein-coding	TC-25|p21-Rac1|Rac-1	HGNC:9801	ENSG00000136238	
102724404	NIPAL4-DT	5	5q33.3	ncRNA		HGNC:55542	ENSG00000251405	
102724406	SIM1-AS1	6	6q16.3	ncRNA		HGNC:40530	ENSG00000228082	
55333	SYNJ2BP	14	14q24.2	protein-coding	Arip2	HGNC:18955	ENSG00000213463	
11073	TOPBP1	3	3q22.1	protein-coding	KIAA0259|TOP2BP1|Dpb11	HGNC:17008	ENSG00000163781	
266811	NPSA	-	-	protein-coding				
100288506	PNPT1P1	3	3p26.2	pseudogene		HGNC:44468	ENSG00000229241	
100288503	SMIM12P1	2	2q12.3	pseudogene		HGNC:51598	ENSG00000271284	
56677	FABP3P2	13	13q14.11	pseudogene	FABP3-ps|FABP3P	HGNC:3558	ENSG00000233259	
403150	FOSL2-AS1	2	2p23.2	ncRNA		HGNC:55784	ENSG00000229951	
391738	RPL29P13	5	5p15.2	pseudogene		HGNC:36461	ENSG00000243744	
730222	TUBA5P	1	1q32.1	pseudogene	TUBAP5|RP11-480I12.5|LOC730222	HGNC:54799	ENSG00000214796	
401498	TMEM215	9	9p21.1	protein-coding		HGNC:33816	ENSG00000188133	
401497	LINC01242	9	9p21.1	ncRNA		HGNC:49810	ENSG00000280683	
401494	HACD4	9	9p21.3	protein-coding	PTPLAD2|Em:AL662879.1|OTTHUMG00000021016	HGNC:20920	ENSG00000188921	
401492	LINC01235	9	9p23	ncRNA	FLJ41200	HGNC:49769	ENSG00000270547	
100188998	TRQ-CTG7-1	1	1q21.2	tRNA	TRNAQ3|tRNA-Gln-CTG-7-1	HGNC:34555		
84856	LINC00839	10	10q11.21	ncRNA		HGNC:28269	ENSG00000185904	
8673	VAMP8	2	2p11.2	protein-coding	EDB|VAMP-8	HGNC:12647	ENSG00000118640	
84852	ATP1A1-AS1	1	1p13.1	ncRNA	C1orf203|ATP1A1OS|MGC16179	HGNC:28262	ENSG00000203865	
84850	GLIS3-AS1	9	9p24.2	ncRNA	C9orf70|MGC16153	HGNC:28260	ENSG00000237009	
84851	TRIM52	5	5q35.3	protein-coding	RNF102	HGNC:19024	ENSG00000183718	
5729	PTGDR	14	14q22.1	protein-coding	DP|DP1|PTGDR1	HGNC:9591	ENSG00000168229	
84858	ZNF503	10	10q22.2	protein-coding	FLJ45745|MGC2555|Nlz2	HGNC:23589	ENSG00000165655	
84859	LRCH3	3	3q29	protein-coding	MGC4126	HGNC:28637	ENSG00000186001	
120065	OR5P2	11	11p15.4	protein-coding	JCG3	HGNC:14783	ENSG00000183303	
100507444	PPP1R2P1	6	6p21.32	pseudogene	PPP1R2P|IPP-2P	HGNC:9289	ENSG00000234515	
120066	OR5P3	11	11p15.4	protein-coding	JCG1	HGNC:14784	ENSG00000182334	
64717	TRG-CCC2-2	16	16p13.3	tRNA	TRG4|TRNAG4|TRG-CCC2-1|tRNA-Gly-CCC-2-2	HGNC:14183		
64714	PDIA2	16	16p13.3	protein-coding	PDIP|PDA2|PDI|PDIR	HGNC:14180	ENSG00000185615	
64711	HS3ST6	16	16p13.3	protein-coding		HGNC:14178	ENSG00000162040	
64710	NUCKS1	1	1q32.1	protein-coding	NUCKS	HGNC:29923	ENSG00000069275	
100506795	LINC01354	1	1q42.2	ncRNA		HGNC:50581	ENSG00000231768	
106481202	RPPH1-2P	14	14q23.3	pseudogene		HGNC:47029	ENSG00000252497	
106481201	RNU4-91P	3	3q26.31	pseudogene		HGNC:47027	ENSG00000201648	
106481200	RNU4-89P	3	3q29	pseudogene		HGNC:47025	ENSG00000272359	
100616108	ERVK3-8	20	20p11.21	other		HGNC:39113		
106481205	RNU6-90P	15	15q21.2	pseudogene		HGNC:47053	ENSG00000272337	
106481204	RNU6-87P	12	12q13.12	pseudogene		HGNC:47050	ENSG00000272028	
100616104	ERVFH21-1	7	7p21.3	other	HERV-F(XA34)	HGNC:39047		
100616105	ERVE-4	6	6q15	other		HGNC:39050		
100616106	ERVK3-4	11	11p15.4	other	HML6-c11	HGNC:39109		
100616107	ERVK3-6	19	19q13.41	other	HML6-c19A	HGNC:39111		
100616100	ERVK-2	3	3p25.3	other	c3_A	HGNC:39001		
100616101	ERVK-10	5	5q33.3	other		HGNC:39004		
100616102	ERVK-9	6	6q14.1	other		HGNC:39005		
100616103	ERVK-21	12	12q14.1	other	c12_A|envK1	HGNC:39035		
219952	OR6Q1	11	11q12.1	protein-coding		HGNC:15302	ENSG00000279051	
105371660	LINC01680	1	1q31.2	ncRNA		HGNC:52467	ENSG00000233882	
109729138	SPON1-AS1	11	11p15.2	ncRNA	RP11-21|L19.1	HGNC:53117	ENSG00000254418	
219956	OR9Q1	11	11q12.1	protein-coding		HGNC:14724	ENSG00000186509	
79310	OR5H2	3	3q11.2	protein-coding		HGNC:14752	ENSG00000197938	
109729135	MIR4422HG	1	1p32.3	ncRNA	RP11-101C11.1	HGNC:53113	ENSG00000231090	
283848	CES4A	16	16q22.1	protein-coding	CES8|FLJ37464	HGNC:26741	ENSG00000172824	
109729137	MEF2C-AS2	5	5q14.3	ncRNA	CTC-467M3.1	HGNC:53115	ENSG00000245864	
109729136	LILRB1-AS1	19	19q13.42	ncRNA	AC009892.10	HGNC:53114	ENSG00000224730	
109729131	LINC02231	12	12q14.3	ncRNA	RP11-766N7.4	HGNC:53100	ENSG00000248995	
79313	OR2AD1P	6	6p22.1	pseudogene	OR2AD1|hs6M1-8P	HGNC:14749	ENSG00000223677	
109729133	LINC02236	5	5p15.31	ncRNA	RP11-332J15.1	HGNC:53107	ENSG00000251365	
109729132	LINC02233	4	4q32.1	ncRNA	RP11-6C14.1	HGNC:53104	ENSG00000250488	
4633	MYL2	12	12q24.11	protein-coding	CMH10	HGNC:7583	ENSG00000111245	
79312	OR1AA1P	X	Xq26.2	pseudogene		HGNC:14750	ENSG00000234288	
79315	OR7E91P	2	2p13.3	pseudogene		HGNC:14747	ENSG00000205847	
106480163	RNU1-51P	4	4q35.2	pseudogene		HGNC:48393	ENSG00000202215	
81329	OR4A14P	11	11q11	pseudogene		HGNC:15151	ENSG00000254962	
81328	OR4A15	11	11q11	protein-coding		HGNC:15152	ENSG00000181958	
81322	OR4A21P	11	11q11	pseudogene		HGNC:15158	ENSG00000181943	
81320	OR4A3P	11	11q11	pseudogene		HGNC:15160	ENSG00000254464	
81327	OR4A16	11	11q11	protein-coding	OR4A16Q	HGNC:15153	ENSG00000181961	
81325	OR4A18P	11	11p11.12	pseudogene		HGNC:15155	ENSG00000254637	
4636	MYL5	4	4p16.3	protein-coding		HGNC:7586	ENSG00000215375	
106479517	RN7SL811P	6	6p21.1	pseudogene		HGNC:46827	ENSG00000265439	
387933	HNRNPA3P5	13	13q21.32	pseudogene		HGNC:39774	ENSG00000236565	
387934	FABP5P1	13	13q22.1	pseudogene	FABP5L1	HGNC:31059	ENSG00000236972	
114118903	ARHGAP11A-SCG5	15	15q13.3	other		HGNC:56310	ENSG00000288864	
106479547	RNU6ATAC9P	14	14q22.2	pseudogene		HGNC:46908	ENSG00000252019	
106479546	RNU6ATAC7P	17	17q11.2	pseudogene		HGNC:46906	ENSG00000221038	
106479545	RNU6ATAC6P	3	3p11.1	pseudogene		HGNC:46905	ENSG00000221059	
106479544	RNU4ATAC15P	9	9p21.1	pseudogene		HGNC:46901	ENSG00000252224	
106479543	RNU4ATAC13P	5	5q22.2	pseudogene		HGNC:46899	ENSG00000251741	
106479542	RNU4ATAC10P	11	11q24.1	pseudogene		HGNC:46896	ENSG00000252776	
106479541	RNU4ATAC9P	4	4q13.3	pseudogene		HGNC:46895	ENSG00000252955	
106479540	RNU4ATAC6P	10	10p12.1	pseudogene		HGNC:46892	ENSG00000252401	
158431	ZNF782	9	9q22.33	protein-coding	FLJ16636	HGNC:33110	ENSG00000196597	
100128275	SYF2P2	9	9p13.3	pseudogene		HGNC:38139	ENSG00000233148	
106480168	RNU1-64P	6	6p24.2	pseudogene		HGNC:48406	ENSG00000202313	
10381	TUBB3	16	16q24.3	protein-coding	FEOM3|beta-4|CFEOM3|CFEOM3A	HGNC:20772	ENSG00000258947	
400728	FAM87B	1	1p36.33	ncRNA	FLJ40008	HGNC:32236	ENSG00000177757	
90809	PIP4P1	14	14q11.2	protein-coding	C14orf9|TMEM55B|MGC26684	HGNC:19299	ENSG00000165782	
10602	CDC42EP3	2	2p22.2	protein-coding	CEP3|UB1|BORG2	HGNC:16943	ENSG00000163171	
10603	SH2B2	7	7q22.1	protein-coding		HGNC:17381	ENSG00000160999	
10600	USP16	21	21q21	protein-coding	Ubp-M	HGNC:12614	ENSG00000156256	
338427	SNORD108	15	15q11.2	snoRNA	HBII-437	HGNC:32772	ENSG00000239014	
10606	PAICS	4	4q12	protein-coding	PAIS|ADE2H1|AIRC	HGNC:8587	ENSG00000128050	
10607	TBL3	16	16p13.3	protein-coding	SAZD|UTP13	HGNC:11587	ENSG00000183751	
10605	PAIP1	5	5p12	protein-coding		HGNC:16945	ENSG00000172239	
90233	ZNF551	19	19q13.43	protein-coding	DKFZp686H1038	HGNC:25108	ENSG00000204519	
90231	KIAA2013	1	1p36.22	protein-coding	MGC33867|RP5-1077B9.1	HGNC:28513	ENSG00000116685	
10609	P3H4	17	17q21.2	protein-coding	LEPREL4|SC65|NO55	HGNC:16946	ENSG00000141696	
54549	SDK2	17	17q25.1	protein-coding	FLJ10832|KIAA1514	HGNC:19308	ENSG00000069188	
54545	MTMR12	5	5p13.3	protein-coding	PIP3AP|3-PAP|FLJ20476|KIAA1682|3PAP	HGNC:18191	ENSG00000150712	
54544	CRCT1	1	1q21.3	protein-coding	C1orf42|NICE-1	HGNC:29875	ENSG00000169509	
54546	RNF186	1	1p36.13	protein-coding	FLJ20225	HGNC:25978	ENSG00000178828	
54541	DDIT4	10	10q22.1	protein-coding	RTP801|FLJ20500|REDD-1|REDD1|Dig2	HGNC:24944	ENSG00000168209	
54540	FAM193B	5	5q35.3	protein-coding	KIAA1931|FLJ10404|IRIZIO	HGNC:25524	ENSG00000146067	
54543	TOMM7	7	7p15.3	protein-coding	Tom7	HGNC:21648	ENSG00000196683	
54542	RC3H2	9	9q33.2	protein-coding	MNAB|FLJ20301|FLJ20713|RNF164	HGNC:21461	ENSG00000056586	
100271325	RPL36AP15	2	2p16.3	pseudogene		HGNC:36648	ENSG00000235369	
100996520	RPSAP68	21	21p11.2	pseudogene		HGNC:51920	ENSG00000279990	
120939	TMEM52B	12	12p13.2	protein-coding	C12orf59|FLJ31166	HGNC:26438	ENSG00000165685	
120935	CCDC38	12	12q23.1	protein-coding	FLJ40089	HGNC:26843	ENSG00000165972	
100506428	CBR3-AS1	21	21q22.12	ncRNA	PlncRNA-1	HGNC:43664	ENSG00000236830	
100506422	LINC03106	9	9p21.2	ncRNA		HGNC:56836	ENSG00000276759	
100506421	PANTR1	2	2q12.1	ncRNA	LINC01158|linc-Brn1a|linc-POU3F3	HGNC:49513	ENSG00000233639	
100506424	UBE2L2	12	12p12.2	pseudogene		HGNC:12487	ENSG00000131982	
54099	FBXW11P1	21	21q22.11	pseudogene	BTRC2P|FBXW1BP1|FBXW1BP	HGNC:1145	ENSG00000230870	
54098	C1QBPP1	21	21q21.1	pseudogene	C1QBPP	HGNC:1244	ENSG00000215353	
285051	STPG4	2	2p21	protein-coding	C2orf61|FLJ40172	HGNC:26850	ENSG00000239605	
54093	SETD4	21	21q22.12	protein-coding	C21orf27|C21orf18	HGNC:1258	ENSG00000185917	
255649	OOSP1	11	11q12.1	protein-coding		HGNC:49233	ENSG00000284873	
54090	LINC00111	21	21q22.3	ncRNA	C21orf21|NCRNA00111	HGNC:1262	ENSG00000227702	
54097	FAM3B	21	21q22.3	protein-coding	C21orf11|D21M16SJHU19e|PRED44|2-21|ORF9|C21orf76|PANDER	HGNC:1253	ENSG00000183844	
103352540	IGKV1OR9-1	9	9q21.11	pseudogene	IGKV1/OR9-1	HGNC:49473	ENSG00000204780	
107985806	LINC01866	2	2p24.2	ncRNA		HGNC:52685	ENSG00000237670	
124903562	LINC03080	15	15q26.3	ncRNA	AC015660.1	HGNC:56670	ENSG00000259341	
51130	ASB3	2	2p16.2	protein-coding	ASB-3	HGNC:16013	ENSG00000115239	
106479305	RN7SL229P	3	3q26.33	pseudogene		HGNC:46245	ENSG00000242811	
319099	DDX18P1	14	14q24.1	pseudogene		HGNC:20007	ENSG00000259165	
124905247	MSL3-DT	X	Xp22.2	ncRNA		HGNC:56856	ENSG00000282840	
107080107	MTATP8P4	10	10q24.2	pseudogene		HGNC:44574		
106480983	RN7SL228P	8	8q24.11	pseudogene		HGNC:46244	ENSG00000244033	
101927963	DENND3-AS1	8	8q24.3	ncRNA		HGNC:55537	ENSG00000253210	
106480981	RN7SL218P	4	4q13.3	pseudogene		HGNC:46234	ENSG00000244194	
106480980	RN7SL215P	3	3q29	pseudogene		HGNC:46231	ENSG00000242201	
106480987	RN7SL238P	15	15q13.1	pseudogene		HGNC:46254	ENSG00000276891	
106480986	RN7SL236P	17	17q25.3	pseudogene		HGNC:46252	ENSG00000243870	
106480985	RN7SL233P	18	18q11.2	pseudogene		HGNC:46249	ENSG00000242971	
106480984	RN7SL231P	19	19p13.12	pseudogene		HGNC:46247	ENSG00000240803	
106480989	RN7SL246P	12	12q12	pseudogene		HGNC:46262	ENSG00000265093	
106480988	RN7SL241P	10	10p11.23	pseudogene		HGNC:46257	ENSG00000239625	
100189358	TRA-AGC14-1	6	6p22.2	tRNA	TRNAA36|tRNA-Ala-AGC-14-1	HGNC:34926		
729082	OIP5-AS1	15	15q15.1	ncRNA	cyrano|linc-OIP5	HGNC:43563	ENSG00000247556	
729083	CCDC13-AS2	3	3p22.1	ncRNA	LINC02158	HGNC:53019	ENSG00000225611	
100874072	SMAD9-IT1	13	13q13.3	ncRNA	SMAD9-AS1	HGNC:39963	ENSG00000236711	
100874073	FREM2-AS1	13	13q13.3	ncRNA		HGNC:39964	ENSG00000225350	
100874070	USP12-AS1	13	13q12.13	ncRNA		HGNC:39961	ENSG00000232162	
51013	EXOSC1	10	10q24.1	protein-coding	hCsl4p|Csl4p|CSL4|Ski4p|SKI4|CGI-108|p13	HGNC:17286	ENSG00000171311	
100874077	ATP1B3-AS1	3	3q23	ncRNA		HGNC:40088	ENSG00000244124	
100874074	DLEU7-AS1	13	13q14.3	ncRNA		HGNC:39966		
100874075	ARAP1-AS1	11	11q13.4	ncRNA		HGNC:39993	ENSG00000256007	
100874078	EIF1AX-AS1	X	Xp22.12	ncRNA		HGNC:40208	ENSG00000225037	
100874079	LINC01840	3	3q27.1	ncRNA	EIF2B5-AS1	HGNC:40209	ENSG00000230215	
